date,G,ratio
2021-07-27,26,0.0017785682525566918
2021-07-27,27,0.005012531328320802
2021-07-27,28,0.002565042139978014
2021-07-27,29,0.007331378299120235
2021-07-28,0,0.0040525768523209
2021-07-28,1,0.005752703077349598
2021-07-28,2,0.010996447301641009
2021-07-28,3,0.009268699601445917
2021-07-28,4,0.006738057995427747
2021-07-28,5,0.0014852710619688095
2021-07-28,6,0.0022696929238985313
2021-07-28,7,0.0
2021-07-28,8,0.0045321247667288725
2021-07-28,9,0.0015000789515237645
2021-07-28,10,0.009391040597293513
2021-07-28,11,0.004326800712649528
2021-07-28,12,0.025284861638632663
2021-07-28,13,0.0067774936061381075
2021-07-28,14,0.004561251086012163
2021-07-28,15,0.0
2021-07-28,16,0.002640070401877384
2021-07-28,17,0.024294156270518712
2021-07-28,18,0.0007578053955744165
2021-07-28,19,0.008456659619450316
2021-07-28,20,0.013888888888888888
2021-07-28,21,0.003857032656209823
2021-07-28,22,0.0
2021-07-28,23,0.0024342745861733205
2021-07-28,24,0.0
2021-07-28,25,0.0
2021-07-28,26,0.0016645859342488555
2021-07-28,27,0.004615384615384615
2021-07-28,28,0.002577319587628866
2021-07-28,29,0.006613756613756613
2021-07-29,0,0.0037868475113234166
2021-07-29,1,0.005280234111584707
2021-07-29,2,0.008733624454148471
2021-07-29,3,0.006616442843105143
2021-07-29,4,0.006931798155436761
2021-07-29,5,0.0012553942722636326
2021-07-29,6,0.0018281535648994515
2021-07-29,7,0.0
2021-07-29,8,0.004357555058297021
2021-07-29,9,0.0014328808446455506
2021-07-29,10,0.010583254938852305
2021-07-29,11,0.0044807590933052185
2021-07-29,12,0.02044380521882063
2021-07-29,13,0.006124131433282299
2021-07-29,14,0.0036281962681409814
2021-07-29,15,0.0
2021-07-29,16,0.002484815019326339
2021-07-29,17,0.02425106990014265
2021-07-29,18,0.002197158341877838
2021-07-29,19,0.007232084155161077
2021-07-29,20,0.011122881355932203
2021-07-29,21,0.003980993964299473
2021-07-29,22,0.0
2021-07-29,23,0.002257336343115124
2021-07-29,24,0.0
2021-07-29,25,0.0
2021-07-29,26,0.001523229246001523
2021-07-29,27,0.004225352112676056
2021-07-29,28,0.0027824151363383415
2021-07-29,29,0.006215040397762585
2021-07-30,0,0.0038138124339475257
2021-07-30,1,0.005027503400958183
2021-07-30,2,0.007844946931241346
2021-07-30,3,0.005667372881355933
2021-07-30,4,0.006868131868131868
2021-07-30,5,0.0012265235722499041
2021-07-30,6,0.001808536291294912
2021-07-30,7,0.0
2021-07-30,8,0.0040757876184181535
2021-07-30,9,0.0011004559031598804
2021-07-30,10,0.01072234762979684
2021-07-30,11,0.0032025620496397116
2021-07-30,12,0.01809954751131222
2021-07-30,13,0.006897318945377684
2021-07-30,14,0.0042258932001536685
2021-07-30,15,0.0
2021-07-30,16,0.0010427528675703856
2021-07-30,17,0.020498614958448753
2021-07-30,18,0.00201496833621186
2021-07-30,19,0.006539833531510107
2021-07-30,20,0.011122881355932203
2021-07-30,21,0.003997093023255814
2021-07-30,22,0.0
2021-07-30,23,0.002040816326530612
2021-07-30,24,0.0
2021-07-30,25,0.0
2021-07-30,26,0.0014124293785310732
2021-07-30,27,0.004016064257028112
2021-07-30,28,0.0027506876719179795
2021-07-30,29,0.0070052539404553416
2021-07-31,0,0.003557531962201223
2021-07-31,1,0.00492988606485539
2021-07-31,2,0.007400409384348923
2021-07-31,3,0.005800031926781248
2021-07-31,4,0.006967741935483871
2021-07-31,5,0.0012359029816159431
2021-07-31,6,0.0014468290330359294
2021-07-31,7,0.0
2021-07-31,8,0.004111755403268319
2021-07-31,9,0.0018967619563744751
2021-07-31,10,0.011021867854839657
2021-07-31,11,0.0030286343612334803
2021-07-31,12,0.02430886558627264
2021-07-31,13,0.006309148264984228
2021-07-31,14,0.004129850172877449
2021-07-31,15,0.0
2021-07-31,16,0.0014590020426028597
2021-07-31,17,0.020498614958448753
2021-07-31,18,0.002728264823572208
2021-07-31,19,0.006009615384615385
2021-07-31,20,0.010619469026548672
2021-07-31,21,0.004623415361670395
2021-07-31,22,0.0
2021-07-31,23,0.002620741295394983
2021-07-31,24,0.0
2021-07-31,25,0.0
2021-07-31,26,0.0009937065253395163
2021-07-31,27,0.003701418877236274
2021-07-31,28,0.002507979936160511
2021-07-31,29,0.0071301247771836
2021-08-01,0,0.0031515715554803502
2021-08-01,1,0.004801920768307323
2021-08-01,2,0.007132436375425515
2021-08-01,3,0.005362995332207767
2021-08-01,4,0.006504222890981458
2021-08-01,5,0.0011768397928761964
2021-08-01,6,0.0010851217747769471
2021-08-01,7,0.0
2021-08-01,8,0.003911342894393742
2021-08-01,9,0.0019342359767891683
2021-08-01,10,0.010745425518850547
2021-08-01,11,0.002822466836014677
2021-08-01,12,0.0200032525613921
2021-08-01,13,0.005249625026783802
2021-08-01,14,0.003937764118325009
2021-08-01,15,0.0
2021-08-01,16,0.0014938751120406335
2021-08-01,17,0.016324062877871828
2021-08-01,18,0.00277623542476402
2021-08-01,19,0.007352941176470588
2021-08-01,20,0.00943952802359882
2021-08-01,21,0.004415347137637028
2021-08-01,22,0.0
2021-08-01,23,0.0024595924104005625
2021-08-01,24,0.0
2021-08-01,25,0.0
2021-08-01,26,0.0012642225031605564
2021-08-01,27,0.0036297640653357535
2021-08-01,28,0.002786809103576405
2021-08-01,29,0.007290400972053463
2021-08-02,0,0.0032104033323173834
2021-08-02,1,0.00461129767931432
2021-08-02,2,0.006362942224484601
2021-08-02,3,0.005139609587348653
2021-08-02,4,0.005694444444444444
2021-08-02,5,0.0009557792787052377
2021-08-02,6,0.0010574889444337628
2021-08-02,7,0.0
2021-08-02,8,0.0036929274843330345
2021-08-02,9,0.002069942259505393
2021-08-02,10,0.009814553736037306
2021-08-02,11,0.002391200382592061
2021-08-02,12,0.01644695543000628
2021-08-02,13,0.005678115982500232
2021-08-02,14,0.004033807145601229
2021-08-02,15,0.0
2021-08-02,16,0.020970782280867104
2021-08-02,17,0.016324062877871828
2021-08-02,18,0.002754022322075663
2021-08-02,19,0.005988023952095808
2021-08-02,20,0.007014467338886453
2021-08-02,21,0.003887269193391642
2021-08-02,22,0.0
2021-08-02,23,0.0023201856148491883
2021-08-02,24,0.0
2021-08-02,25,0.0
2021-08-02,26,0.0012022843402464682
2021-08-02,27,0.0035481963335304554
2021-08-02,28,0.002834199338686821
2021-08-02,29,0.007751937984496125
2021-08-03,0,0.003236181702668361
2021-08-03,1,0.004864555513162915
2021-08-03,2,0.006320224719101124
2021-08-03,3,0.004816598740274175
2021-08-03,4,0.006252811515969411
2021-08-03,5,0.0008975049362771495
2021-08-03,6,0.0009694192297523576
2021-08-03,7,0.0
2021-08-03,8,0.003875178462166021
2021-08-03,9,0.0019630127079243724
2021-08-03,10,0.009842316809234258
2021-08-03,11,0.002017978352595854
2021-08-03,12,0.016146266175946812
2021-08-03,13,0.005565529622980251
2021-08-03,14,0.0028458302400395943
2021-08-03,15,0.0
2021-08-03,16,0.020282588878760253
2021-08-03,17,0.015730337078651686
2021-08-03,18,0.002260525572195535
2021-08-03,19,0.006343452650657001
2021-08-03,20,0.00657606313020605
2021-08-03,21,0.004239284032030146
2021-08-03,22,0.0
2021-08-03,23,0.0021296014602981443
2021-08-03,24,0.0
2021-08-03,25,0.0
2021-08-03,26,0.001397428731134712
2021-08-03,27,0.004859611231101512
2021-08-03,28,0.0024355591637913536
2021-08-03,29,0.006269592476489029
2021-08-04,0,0.0031076031419202317
2021-08-04,1,0.004666697167955346
2021-08-04,2,0.005977698586044373
2021-08-04,3,0.00516687613461807
2021-08-04,4,0.0060954961056552655
2021-08-04,5,0.0010771585690798797
2021-08-04,6,0.0008704735376044568
2021-08-04,7,0.0
2021-08-04,8,0.003434411124141397
2021-08-04,9,0.0019139719955676437
2021-08-04,10,0.011084804132587172
2021-08-04,11,0.0021048938782669705
2021-08-04,12,0.011668055720919158
2021-08-04,13,0.005560235888795282
2021-08-04,14,0.003093293739173472
2021-08-04,15,0.0
2021-08-04,16,0.01919602529358627
2021-08-04,17,0.015730337078651686
2021-08-04,18,0.0029019152640742886
2021-08-04,19,0.005541346973572037
2021-08-04,20,0.006883365200764819
2021-08-04,21,0.004581072935503315
2021-08-04,22,0.0
2021-08-04,23,0.00198300283286119
2021-08-04,24,0.0
2021-08-04,25,0.0
2021-08-04,26,0.001310615989515072
2021-08-04,27,0.004339440694310511
2021-08-04,28,0.002351664254703328
2021-08-04,29,0.006208609271523179
2021-08-05,0,0.0032691015419262274
2021-08-05,1,0.004821974426314204
2021-08-05,2,0.005169867060561301
2021-08-05,3,0.004435483870967741
2021-08-05,4,0.005836344145789494
2021-08-05,5,0.0011449507671170138
2021-08-05,6,0.0008993614533681087
2021-08-05,7,0.0
2021-08-05,8,0.0034796362198497434
2021-08-05,9,0.001782363977485929
2021-08-05,10,0.01220812453353236
2021-08-05,11,0.0019305019305019305
2021-08-05,12,0.012446773665247298
2021-08-05,13,0.0057480569948186525
2021-08-05,14,0.0027115522357515605
2021-08-05,15,0.0
2021-08-05,16,0.018554900676708144
2021-08-05,17,0.014513788098693761
2021-08-05,18,0.0028567347521782603
2021-08-05,19,0.005577689243027889
2021-08-05,20,0.0056798012069577564
2021-08-05,21,0.004838900035406586
2021-08-05,22,0.0
2021-08-05,23,0.0021180831347630395
2021-08-05,24,0.0
2021-08-05,25,0.0
2021-08-05,26,0.0014829461196243202
2021-08-05,27,0.004010695187165776
2021-08-05,28,0.0025125628140703514
2021-08-05,29,0.005503144654088051
2021-08-06,0,0.0032235265725465857
2021-08-06,1,0.004187975677525872
2021-08-06,2,0.00545862169802125
2021-08-06,3,0.0037415203860409825
2021-08-06,4,0.005772005772005772
2021-08-06,5,0.001151378913317616
2021-08-06,6,0.0010566528488986425
2021-08-06,7,0.0
2021-08-06,8,0.0036009002250562638
2021-08-06,9,0.0017228012748729434
2021-08-06,10,0.01304211187932118
2021-08-06,11,0.0012119375852143615
2021-08-06,12,0.010304019587839216
2021-08-06,13,0.005417366091866321
2021-08-06,14,0.0030134813639968276
2021-08-06,15,0.0
2021-08-06,16,0.017934446505875078
2021-08-06,17,0.009900990099009901
2021-08-06,18,0.0026946914578280783
2021-08-06,19,0.0048689138576779025
2021-08-06,20,0.006010016694490819
2021-08-06,21,0.004756637168141593
2021-08-06,22,0.0
2021-08-06,23,0.0019846192011907715
2021-08-06,24,0.0
2021-08-06,25,0.0
2021-08-06,26,0.0011649580615097856
2021-08-06,27,0.004958677685950413
2021-08-06,28,0.002965043695380774
2021-08-06,29,0.005799202609641174
2021-08-07,0,0.0031420675133249985
2021-08-07,1,0.004052109369082784
2021-08-07,2,0.00537795040334628
2021-08-07,3,0.0032469540478693797
2021-08-07,4,0.006245585337744898
2021-08-07,5,0.0011131518895753326
2021-08-07,6,0.0009753718605218239
2021-08-07,7,0.0
2021-08-07,8,0.003663793103448276
2021-08-07,9,0.0017543859649122805
2021-08-07,10,0.012964183695891012
2021-08-07,11,0.0010840947808579836
2021-08-07,12,0.009500939653372311
2021-08-07,13,0.00550357732526142
2021-08-07,14,0.0031192175522072427
2021-08-07,15,0.0
2021-08-07,16,0.018377693282636248
2021-08-07,17,0.009900990099009901
2021-08-07,18,0.00277623542476402
2021-08-07,19,0.004179331306990881
2021-08-07,20,0.00634390651085142
2021-08-07,21,0.00441326241937309
2021-08-07,22,0.0
2021-08-07,23,0.0020665901262916187
2021-08-07,24,0.0
2021-08-07,25,0.0
2021-08-07,26,0.0013006720138738347
2021-08-07,27,0.00463678516228748
2021-08-07,28,0.00296428042092782
2021-08-07,29,0.005888847994111152
2021-08-08,0,0.0032942012369402687
2021-08-08,1,0.004175886929830824
2021-08-08,2,0.005356781888012937
2021-08-08,3,0.003243574051407589
2021-08-08,4,0.00588592016551921
2021-08-08,5,0.0012320126158091858
2021-08-08,6,0.0013817768024059172
2021-08-08,7,0.0
2021-08-08,8,0.0036670333700036667
2021-08-08,9,0.001530104812179634
2021-08-08,10,0.013257575757575756
2021-08-08,11,0.0006324110671936759
2021-08-08,12,0.006963914262458171
2021-08-08,13,0.004993470077590843
2021-08-08,14,0.0031720856463124504
2021-08-08,15,0.0
2021-08-08,16,0.017156862745098037
2021-08-08,17,0.008879023307436182
2021-08-08,18,0.002853437094682231
2021-08-08,19,0.004253673627223511
2021-08-08,20,0.00634390651085142
2021-08-08,21,0.003940273745333887
2021-08-08,22,0.0
2021-08-08,23,0.002180549498473615
2021-08-08,24,0.0
2021-08-08,25,0.0
2021-08-08,26,0.0014373716632443533
2021-08-08,27,0.0029651593773165306
2021-08-08,28,0.0030422878004259203
2021-08-08,29,0.005651846269781461
2021-08-09,0,0.003346497279979699
2021-08-09,1,0.004185340197785103
2021-08-09,2,0.005130751406818934
2021-08-09,3,0.0031602847324496814
2021-08-09,4,0.005440022035532296
2021-08-09,5,0.001173653819069527
2021-08-09,6,0.0011659807956104253
2021-08-09,7,0.0
2021-08-09,8,0.0037235627047959483
2021-08-09,9,0.0014506419090447524
2021-08-09,10,0.013338702370765593
2021-08-09,11,0.000506393214330928
2021-08-09,12,0.00654094461433911
2021-08-09,13,0.005114915092409466
2021-08-09,14,0.0026249094858797973
2021-08-09,15,0.0
2021-08-09,16,0.015898251192368842
2021-08-09,17,0.008002462296091103
2021-08-09,18,0.0024897298643097223
2021-08-09,19,0.00356102298478472
2021-08-09,20,0.005406943653955606
2021-08-09,21,0.004052584758327567
2021-08-09,22,0.0
2021-08-09,23,0.0022675736961451248
2021-08-09,24,0.0
2021-08-09,25,0.0
2021-08-09,26,0.0013720109760878088
2021-08-09,27,0.0028756290438533426
2021-08-09,28,0.0031051079024996117
2021-08-09,29,0.0058762530245419975
2021-08-10,0,0.00346793720221823
2021-08-10,1,0.003947318480282385
2021-08-10,2,0.005483744614179397
2021-08-10,3,0.0034691070040074167
2021-08-10,4,0.005495057798626235
2021-08-10,5,0.0011274974067559643
2021-08-10,6,0.0011142426427213738
2021-08-10,7,0.0
2021-08-10,8,0.0037964004499437577
2021-08-10,9,0.001525341468487832
2021-08-10,10,0.014417475728155339
2021-08-10,11,0.001412928293889085
2021-08-10,12,0.006193693693693695
2021-08-10,13,0.00532982626150758
2021-08-10,14,0.0026655560183256976
2021-08-10,15,0.0
2021-08-10,16,0.015256823190371251
2021-08-10,17,0.008002462296091103
2021-08-10,18,0.0029783178460805336
2021-08-10,19,0.0036231884057971015
2021-08-10,20,0.005076142131979696
2021-08-10,21,0.0043438077634011096
2021-08-10,22,0.0
2021-08-10,23,0.002385685884691849
2021-08-10,24,0.0
2021-08-10,25,0.0
2021-08-10,26,0.0013280212483399736
2021-08-10,27,0.002966381015161503
2021-08-10,28,0.002759221609061865
2021-08-10,29,0.005189255189255189
2021-08-11,0,0.0035467415255516317
2021-08-11,1,0.004253108665303075
2021-08-11,2,0.004861486225789027
2021-08-11,3,0.003311960150495469
2021-08-11,4,0.00551380091240277
2021-08-11,5,0.0012599383064691315
2021-08-11,6,0.0012008193826375645
2021-08-11,7,0.0
2021-08-11,8,0.0036012347090431007
2021-08-11,9,0.0018616837895607805
2021-08-11,10,0.015989650711513582
2021-08-11,11,0.0018518518518518517
2021-08-11,12,0.00501010101010101
2021-08-11,13,0.005633415773564166
2021-08-11,14,0.0028506491005046417
2021-08-11,15,0.0
2021-08-11,16,-0.05785852884106544
2021-08-11,17,0.0088
2021-08-11,18,0.0031834967528333123
2021-08-11,19,0.0034652035807103665
2021-08-11,20,0.005777007510109763
2021-08-11,21,0.004447022428460943
2021-08-11,22,0.0
2021-08-11,23,0.002066892145809846
2021-08-11,24,0.0
2021-08-11,25,0.0
2021-08-11,26,0.0018050541516245486
2021-08-11,27,0.0027116601385959627
2021-08-11,28,0.002677734636497523
2021-08-11,29,0.004697430229345123
2021-08-12,0,0.0037206304564363973
2021-08-12,1,0.004449217551396134
2021-08-12,2,0.004793156846840204
2021-08-12,3,0.003715540312313249
2021-08-12,4,0.005612840160186674
2021-08-12,5,0.001438654857708043
2021-08-12,6,0.0011885618401733901
2021-08-12,7,0.0
2021-08-12,8,0.0037965072133637054
2021-08-12,9,0.002129783693843594
2021-08-12,10,0.0172342407618259
2021-08-12,11,0.0019067796610169494
2021-08-12,12,0.004688340634847437
2021-08-12,13,0.005625502276989016
2021-08-12,14,0.0030915314121673842
2021-08-12,15,0.0
2021-08-12,16,-0.05638389031705227
2021-08-12,17,0.008786848072562357
2021-08-12,18,0.0034060804844203356
2021-08-12,19,0.003302146395156852
2021-08-12,20,0.004704652378463147
2021-08-12,21,0.004445285160314008
2021-08-12,22,0.0
2021-08-12,23,0.002697841726618705
2021-08-12,24,0.0
2021-08-12,25,0.0
2021-08-12,26,0.0018793780967025458
2021-08-12,27,0.0022234574763757642
2021-08-12,28,0.002805049088359046
2021-08-12,29,0.005030447445062219
2021-08-13,0,0.003901413722610924
2021-08-13,1,0.00421792618629174
2021-08-13,2,0.005225619659628557
2021-08-13,3,0.004048582995951417
2021-08-13,4,0.005496994774834637
2021-08-13,5,0.001527117238972032
2021-08-13,6,0.0012676808113157192
2021-08-13,7,0.0
2021-08-13,8,0.004306400387576035
2021-08-13,9,0.0017854865450835354
2021-08-13,10,0.017777777777777778
2021-08-13,11,0.002303455182774161
2021-08-13,12,0.004838709677419354
2021-08-13,13,0.0055387713997985906
2021-08-13,14,0.00362688427972345
2021-08-13,15,0.0
2021-08-13,16,-0.05485161720573525
2021-08-13,17,0.008522035549062577
2021-08-13,18,0.0033370411568409346
2021-08-13,19,0.0034364261168384875
2021-08-13,20,0.005220692928334125
2021-08-13,21,0.004417448923246825
2021-08-13,22,0.0
2021-08-13,23,0.0027327070879590095
2021-08-13,24,0.0
2021-08-13,25,0.0
2021-08-13,26,0.0016215339711366952
2021-08-13,27,0.0025980774227071964
2021-08-13,28,0.0034830202761537503
2021-08-13,29,0.0050327126321087065
2021-08-14,0,0.003991593675510233
2021-08-14,1,0.004052684903748734
2021-08-14,2,0.0052782054101605455
2021-08-14,3,0.004255737866227152
2021-08-14,4,0.005303969329220835
2021-08-14,5,0.0014082756906763866
2021-08-14,6,0.0013676148796498905
2021-08-14,7,0.0
2021-08-14,8,0.00430096107895715
2021-08-14,9,0.0017250939560101042
2021-08-14,10,0.018193597149489826
2021-08-14,11,0.0023662551440329217
2021-08-14,12,0.005059142083511472
2021-08-14,13,0.005586959379518864
2021-08-14,14,0.004042464770108429
2021-08-14,15,0.0
2021-08-14,16,-0.0534153447717708
2021-08-14,17,0.008522035549062577
2021-08-14,18,0.0033031563494005387
2021-08-14,19,0.0029834553837808516
2021-08-14,20,0.005046681806712086
2021-08-14,21,0.004158380039775809
2021-08-14,22,0.0
2021-08-14,23,0.0027937551355792928
2021-08-14,24,0.0
2021-08-14,25,0.0
2021-08-14,26,0.0014173228346456694
2021-08-14,27,0.002514458134272064
2021-08-14,28,0.003399765533411489
2021-08-14,29,0.004884318766066838
2021-08-15,0,0.004044489383215369
2021-08-15,1,0.00425531914893617
2021-08-15,2,0.0054000608457560086
2021-08-15,3,0.004074902838299376
2021-08-15,4,0.005011554417128379
2021-08-15,5,0.0014543691673736519
2021-08-15,6,0.0014171331396584709
2021-08-15,7,0.0
2021-08-15,8,0.0045422592332233815
2021-08-15,9,0.0016270941304085814
2021-08-15,10,0.018138533046139892
2021-08-15,11,0.002427953129948274
2021-08-15,12,0.004508253571923984
2021-08-15,13,0.0049608035276825085
2021-08-15,14,0.0038913445917866185
2021-08-15,15,0.0
2021-08-15,16,-0.05110972178805877
2021-08-15,17,0.007882291119285338
2021-08-15,18,0.003650079085046843
2021-08-15,19,0.0027987685418415895
2021-08-15,20,0.0047943477163764825
2021-08-15,21,0.0037376523983269553
2021-08-15,22,0.0
2021-08-15,23,0.0027100271002710023
2021-08-15,24,0.0
2021-08-15,25,0.0
2021-08-15,26,0.0016763181956720513
2021-08-15,27,0.00219191427179737
2021-08-15,28,0.003524550315994166
2021-08-15,29,0.00473186119873817
2021-08-16,0,0.004138513513513514
2021-08-16,1,0.004167111870926381
2021-08-16,2,0.004869217803857918
2021-08-16,3,0.004033807145601229
2021-08-16,4,0.004700095641481076
2021-08-16,5,0.0014167092991224273
2021-08-16,6,0.0012192891544229713
2021-08-16,7,0.0
2021-08-16,8,0.004706794396145966
2021-08-16,9,0.0016033900246234898
2021-08-16,10,0.017647658879934712
2021-08-16,11,0.002061855670103093
2021-08-16,12,0.0042218758118991945
2021-08-16,13,0.005081188556279686
2021-08-16,14,0.0033149882527115323
2021-08-16,15,0.0
2021-08-16,16,-0.0487950905553061
2021-08-16,17,0.006694934166480696
2021-08-16,18,0.003498950314905528
2021-08-16,19,0.002399232245681382
2021-08-16,20,0.0039937874417572666
2021-08-16,21,0.003838607864881003
2021-08-16,22,0.0
2021-08-16,23,0.0025816249050873196
2021-08-16,24,0.0
2021-08-16,25,0.0
2021-08-16,26,0.0017817371937639197
2021-08-16,27,0.002156721782890007
2021-08-16,28,0.003657459957119435
2021-08-16,29,0.004863813229571984
2021-08-17,0,0.004272017589023559
2021-08-17,1,0.004682663562528109
2021-08-17,2,0.0052234819255653825
2021-08-17,3,0.003983443119102724
2021-08-17,4,0.004696229521470406
2021-08-17,5,0.0013578756789378395
2021-08-17,6,0.0011651616661811825
2021-08-17,7,0.0
2021-08-17,8,0.00443224989447024
2021-08-17,9,0.0015466195315952276
2021-08-17,10,0.018456958571074177
2021-08-17,11,0.002445414847161572
2021-08-17,12,0.004089850877744919
2021-08-17,13,0.0049984215510891295
2021-08-17,14,0.0033171028606208157
2021-08-17,15,0.0
2021-08-17,16,-0.046947004608294936
2021-08-17,17,0.006694934166480696
2021-08-17,18,0.0036805710461744363
2021-08-17,19,0.0022624434389140274
2021-08-17,20,0.004359559892048993
2021-08-17,21,0.004209503764267789
2021-08-17,22,0.0
2021-08-17,23,0.0031315240083507304
2021-08-17,24,0.0
2021-08-17,25,0.0
2021-08-17,26,0.0018969794250693125
2021-08-17,27,0.0024520731163620154
2021-08-17,28,0.003489419180549302
2021-08-17,29,0.0048167539267015705
2021-08-18,0,0.00438370991746719
2021-08-18,1,0.00444720239942083
2021-08-18,2,0.006111077826373495
2021-08-18,3,0.00444404542801993
2021-08-18,4,0.005250672992350542
2021-08-18,5,0.0011496810562231124
2021-08-18,6,0.0013518279064299989
2021-08-18,7,0.0
2021-08-18,8,0.004193589798450939
2021-08-18,9,0.0017115724381625442
2021-08-18,10,0.0192981538622457
2021-08-18,11,0.002972287787394003
2021-08-18,12,0.004168002564924655
2021-08-18,13,0.005211623499684143
2021-08-18,14,0.0036560949424019966
2021-08-18,15,0.0
2021-08-18,16,-0.04930429522081065
2021-08-18,17,0.008792965627498001
2021-08-18,18,0.0044487194902007934
2021-08-18,19,0.0022593764121102574
2021-08-18,20,0.004583333333333333
2021-08-18,21,0.005349409866689309
2021-08-18,22,0.0
2021-08-18,23,0.0035196395889060955
2021-08-18,24,0.0
2021-08-18,25,0.0
2021-08-18,26,0.00196767392832045
2021-08-18,27,0.002332485156912638
2021-08-18,28,0.0035628209158545527
2021-08-18,29,0.004079135223332654
2021-08-19,0,0.004731188527867367
2021-08-19,1,0.004437242926586065
2021-08-19,2,0.006054960409874243
2021-08-19,3,0.004698495638616155
2021-08-19,4,0.004922319643131826
2021-08-19,5,0.0016101162425384856
2021-08-19,6,0.0015760901290058959
2021-08-19,7,0.0
2021-08-19,8,0.0045194849492623855
2021-08-19,9,0.0017896620696915464
2021-08-19,10,0.018912405699916177
2021-08-19,11,0.0032967938679634057
2021-08-19,12,0.004028136836409547
2021-08-19,13,0.0053597613389290595
2021-08-19,14,0.00433597621407334
2021-08-19,15,0.0
2021-08-19,16,-0.048047162859248344
2021-08-19,17,0.00793991416309013
2021-08-19,18,0.004127358490566038
2021-08-19,19,0.0019854401058901393
2021-08-19,20,0.0044460252534234395
2021-08-19,21,0.0052343174940705
2021-08-19,22,0.0
2021-08-19,23,0.003605769230769231
2021-08-19,24,0.0
2021-08-19,25,0.0
2021-08-19,26,0.0019021739130434783
2021-08-19,27,0.002266172229089411
2021-08-19,28,0.0037208366854384555
2021-08-19,29,0.004346926102256262
2021-08-20,0,0.004331611498459614
2021-08-20,1,0.0043333993660855784
2021-08-20,2,0.006019060357799699
2021-08-20,3,0.004405847761574454
2021-08-20,4,0.005591590248266607
2021-08-20,5,0.0015664399786047222
2021-08-20,6,0.0018923103388955786
2021-08-20,7,0.0
2021-08-20,8,0.004860900134542772
2021-08-20,9,0.0019574511924998713
2021-08-20,10,0.01937033084311633
2021-08-20,11,0.0033645758231194423
2021-08-20,12,0.0047677190534333395
2021-08-20,13,0.005297291945145799
2021-08-20,14,0.004712338572578962
2021-08-20,15,0.0
2021-08-20,16,-0.045678144764581874
2021-08-20,17,0.008262910798122067
2021-08-20,18,0.003970955298388927
2021-08-20,19,0.002129471890971039
2021-08-20,20,0.003808577579069382
2021-08-20,21,0.0052627505611020815
2021-08-20,22,0.0
2021-08-20,23,0.0033041047147032657
2021-08-20,24,0.0
2021-08-20,25,0.0
2021-08-20,26,0.0019533793462690454
2021-08-20,27,0.0027434842249657067
2021-08-20,28,0.004073714839961203
2021-08-20,29,0.004982064567556795
2021-08-21,0,0.004437699753972087
2021-08-21,1,0.004717540241329446
2021-08-21,2,0.005860597439544808
2021-08-21,3,0.004650065707450214
2021-08-21,4,0.005587267801857585
2021-08-21,5,0.001782663596523806
2021-08-21,6,0.002133080523789773
2021-08-21,7,0.0
2021-08-21,8,0.005131249734956108
2021-08-21,9,0.0019158053945046633
2021-08-21,10,0.019283276450511946
2021-08-21,11,0.0033944879980602927
2021-08-21,12,0.0048983311499686735
2021-08-21,13,0.005395406197009403
2021-08-21,14,0.005840634125990822
2021-08-21,15,0.0
2021-08-21,16,-0.04471656576774904
2021-08-21,17,0.008262910798122067
2021-08-21,18,0.0029956729168978146
2021-08-21,19,0.002201188641866608
2021-08-21,20,0.004113754247898408
2021-08-21,21,0.005085529357374018
2021-08-21,22,0.0
2021-08-21,23,0.0033096347143907823
2021-08-21,24,0.0
2021-08-21,25,0.0
2021-08-21,26,0.0021579080985021574
2021-08-21,27,0.0026590693257359924
2021-08-21,28,0.004256124089662347
2021-08-21,29,0.004911993450675399
2021-08-22,0,0.00451485608170845
2021-08-22,1,0.004566422813475607
2021-08-22,2,0.0059636277751535195
2021-08-22,3,0.004805356082284974
2021-08-22,4,0.005199839277695053
2021-08-22,5,0.0018138286294710874
2021-08-22,6,0.0022781848408349238
2021-08-22,7,0.0
2021-08-22,8,0.005387411852306075
2021-08-22,9,0.0017374038222884092
2021-08-22,10,0.01979299073905938
2021-08-22,11,0.003326841934436871
2021-08-22,12,0.00469982655402003
2021-08-22,13,0.004777951013428557
2021-08-22,14,0.00593690831488078
2021-08-22,15,0.0
2021-08-22,16,-0.04337837837837838
2021-08-22,17,0.008329947175944737
2021-08-22,18,0.0029450261780104713
2021-08-22,19,0.0020665901262916187
2021-08-22,20,0.003934895367554999
2021-08-22,21,0.004802850724300875
2021-08-22,22,0.0
2021-08-22,23,0.003366598533124925
2021-08-22,24,0.0
2021-08-22,25,0.0
2021-08-22,26,0.002253380070105158
2021-08-22,27,0.002609019754006709
2021-08-22,28,0.004445761707172495
2021-08-22,29,0.004655099449851883
2021-08-23,0,0.004671471161294866
2021-08-23,1,0.00473112235338205
2021-08-23,2,0.005921993056973657
2021-08-23,3,0.004733897575670635
2021-08-23,4,0.004900702434015542
2021-08-23,5,0.001752111294109402
2021-08-23,6,0.002028619990131038
2021-08-23,7,0.0
2021-08-23,8,0.0054286360551911335
2021-08-23,9,0.0018664752333094042
2021-08-23,10,0.0185432586971624
2021-08-23,11,0.0030548451264563797
2021-08-23,12,0.004560508170910473
2021-08-23,13,0.005240944297574324
2021-08-23,14,0.0053638527952270315
2021-08-23,15,0.0
